entry_id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8287001,Cozy skylight room in Victorian Town House,14796247,Brooklyn,Flatbush,40.6419,-73.96421,Private room,41,7,16,2019-04-04,0.35,4,292
8291897,Cozy with Great location !!,43719073,Brooklyn,Sheepshead Bay,40.6,-73.95612,Shared room,45,1,126,2019-07-01,2.94,5,342
8293281,GREAT LOCATION QUIET BKLYN STREET,634004,Brooklyn,Prospect Heights,40.67835,-73.97074,Entire home/apt,125,2,80,2019-06-24,2.83,1,105
8301159,Big Sunny Room in Manhattan!!! (B6),5164854,Manhattan,Harlem,40.819590000000005,-73.9379,Private room,57,3,17,2019-01-02,0.38,8,341
8301850,Private top floor,36955448,Brooklyn,Bedford-Stuyvesant,40.68635,-73.95893000000001,Entire home/apt,160,2,59,2019-06-16,1.58,1,304
8303074,Two bedroom apt near prospect park,5499953,Brooklyn,Crown Heights,40.66916,-73.95288000000001,Entire home/apt,250,2,10,2019-06-20,0.22,2,365
8303337,Your Riverside Romance: Sunny and Bright Apartment,8791857,Manhattan,Morningside Heights,40.81067,-73.96377,Entire home/apt,194,5,29,2019-06-22,0.75,1,102
8304809,Parkway Chic ( 2 Bedrooms),43443842,Brooklyn,Crown Heights,40.668890000000005,-73.93045,Entire home/apt,205,3,84,2019-06-20,1.85,1,172
8305649,International Meeting Place_Room 1*,43371802,Brooklyn,Flatlands,40.6283,-73.92619,Private room,129,4,5,2017-01-04,0.11,5,365
8308683,Couples' Nest.,10129919,Brooklyn,Cypress Hills,40.68537,-73.8775,Entire home/apt,75,3,160,2019-06-20,3.44,2,256
8308797,shared space with Great location!!,43719073,Brooklyn,Sheepshead Bay,40.59836,-73.95416999999999,Shared room,45,1,135,2019-07-07,2.91,5,351
8313551,Recently renovated private floor,5268758,Queens,Sunnyside,40.73633,-73.92641,Entire home/apt,125,1,172,2019-07-06,4.48,1,234
8316959,Sun-soaked Oasis in Astoria.,41817016,Queens,Ditmars Steinway,40.771879999999996,-73.91555,Private room,175,1,5,2017-09-03,0.11,1,87
8319488,Spacious park slope 2 bedroom,43126563,Brooklyn,Park Slope,40.67173,-73.98303,Entire home/apt,300,3,70,2019-06-30,1.51,1,338
8319784,~Lavish 1 Bedroom Upper East Side NYC Apt!,30283594,Manhattan,Upper East Side,40.764829999999996,-73.95801,Entire home/apt,249,30,1,2017-06-29,0.04,121,273
8320129,Cozy Studio Apt Upper East Side Near Hospitals,30283594,Manhattan,Upper East Side,40.76137,-73.96042,Entire home/apt,199,30,3,2018-04-22,0.11,121,365
8321236,Conveniently Located Brooklyn Apt,4818113,Brooklyn,Brownsville,40.6678,-73.92526,Private room,60,3,34,2019-05-26,0.73,1,116
8322478,Designers brownstone in Bed-Stuy,5008870,Brooklyn,Bedford-Stuyvesant,40.682109999999994,-73.9236,Entire home/apt,135,2,129,2019-07-01,3.32,1,242
8323015,Caribbean Retreat in the heart of Brooklyn,43876308,Brooklyn,East Flatbush,40.64464,-73.94807,Entire home/apt,90,2,4,2019-07-02,1.85,1,93
8326389,Exquisite Apartment in Hip Hamilton Heights,43893277,Manhattan,Harlem,40.82523,-73.95383000000001,Private room,85,3,37,2019-06-11,0.81,1,61
8327302,Spacious bedroom,43897442,Brooklyn,Flatbush,40.65309,-73.95523,Private room,62,1,73,2019-06-19,1.58,1,334
8327773,"Gorgeous Brooklyn Brownstone Flat, Great Location!",6444987,Brooklyn,Bedford-Stuyvesant,40.68121,-73.93038,Entire home/apt,155,2,188,2019-06-19,4.06,3,262
8334574,Unbeatable NY room in East Village!,5283853,Manhattan,East Village,40.72972,-73.9875,Private room,140,2,35,2017-08-21,0.78,2,28
8335539,Comfy bed in a beautiful apartment!,12720552,Brooklyn,Bushwick,40.699020000000004,-73.93101999999999,Shared room,50,1,5,2019-06-25,0.11,5,365
8339036,Top Floor 1 Bedroom Apt XpressTrain,11995451,Brooklyn,Midwood,40.62857,-73.94828000000001,Entire home/apt,78,2,114,2019-06-20,2.65,1,217
8339140,Historic Little Italy / Chinatown Jewel,43956548,Manhattan,Chinatown,40.71631,-73.99694000000001,Entire home/apt,139,4,8,2018-06-03,0.17,1,350
8341556,-MANHATTAN - Upper West BIG ROOM w/tv,43298076,Manhattan,Harlem,40.82323,-73.95494000000001,Private room,55,2,84,2019-05-26,1.82,4,72
8342009,Cozy apartment with lots of light,43375242,Queens,Long Island City,40.75653,-73.93268,Private room,120,2,9,2019-04-22,0.2,2,89
8343222,"New Apartment, Close to Ferry",43977828,Staten Island,Silver Lake,40.62257,-74.09984,Entire home/apt,80,2,147,2019-07-05,3.19,1,324
8354383,Artist 1.5 bedroom WHOLE apartment!,38204730,Manhattan,Gramercy,40.735240000000005,-73.98441,Entire home/apt,239,5,2,2019-01-05,0.05,3,30
8364979,Modern • Sleek • Brooklyn,8489997,Brooklyn,Williamsburg,40.71111,-73.95141,Entire home/apt,200,10,27,2019-05-21,0.59,1,280
8367486,Private Bed/Bath-Central Park Views,44096608,Manhattan,Upper West Side,40.7965,-73.96179000000001,Private room,99,2,165,2019-06-18,3.56,1,105
8368794,Modern Lux Furnished 1 Bedroom Apt,4167576,Manhattan,Chelsea,40.7368,-73.9925,Entire home/apt,140,1,71,2019-06-01,1.56,1,256
8369701,INTER HOUSE entire apt minim 16 day,43371802,Brooklyn,Flatlands,40.62862,-73.92629000000001,Entire home/apt,414,16,5,2018-08-11,0.12,5,365
8369857,International Meeting Place_Room 2,43371802,Brooklyn,Flatlands,40.628679999999996,-73.92739,Private room,125,4,13,2019-05-19,0.29,5,180
8369895,Spacious Chelsea Loft!,40376473,Manhattan,Chelsea,40.74451,-73.99226,Entire home/apt,299,2,25,2019-05-03,1.22,1,221
8370236,Barbara's Home Stay,44107591,Brooklyn,Flatbush,40.652159999999995,-73.96119,Private room,55,3,219,2019-07-02,4.73,1,286
8372368,The Herkimer House  Room #2,27708645,Brooklyn,Bedford-Stuyvesant,40.678309999999996,-73.93903,Private room,65,3,3,2015-10-13,0.07,1,342
8381953,Tranquil Apt with Garden Access,44171084,Manhattan,Harlem,40.82244,-73.94773,Entire home/apt,124,3,102,2019-06-15,2.66,1,247
8382660,One cozy bedroom in Bay Ridge NY,44170892,Brooklyn,Bay Ridge,40.634209999999996,-74.0263,Private room,85,2,36,2019-06-26,0.94,1,281
8385108,Cozy private room,2448006,Manhattan,Harlem,40.80311,-73.94858,Private room,100,3,6,2019-01-02,0.13,3,349
8388864,Quiet Bedroom in Cobble Hill,36688169,Brooklyn,Boerum Hill,40.688629999999996,-73.98935,Private room,59,1,151,2019-06-29,3.37,1,325
8389259,Great 1bdrm in lower UES near Park,23968798,Manhattan,Upper East Side,40.764359999999996,-73.96471,Entire home/apt,300,4,7,2016-09-17,0.16,1,188
8389302,Elegant Sanctuary close to all,4168247,Brooklyn,Fort Greene,40.693709999999996,-73.97076,Entire home/apt,135,6,12,2019-01-25,0.32,1,188
8391096,Stylish 1 Bdr. Apt. on Upper East,5338040,Manhattan,Upper East Side,40.773720000000004,-73.94803,Private room,185,5,7,2016-10-28,0.15,1,341
8392929,AFFORDABLE & COZY IN SUNSET PARK,1182180,Brooklyn,Sunset Park,40.64985,-74.00206999999999,Private room,35,6,26,2019-06-30,0.57,1,160
8398955,LaGuardia Room with Private Entrance(2)!,31851704,Queens,East Elmhurst,40.75819,-73.87504,Private room,50,1,209,2019-06-24,4.53,2,1
8402207,BEDROOM PRIVATE COMFY NEAR 6 TRAIN NO CURFEW,44260966,Bronx,Soundview,40.829390000000004,-73.86514,Private room,28,2,98,2019-06-21,2.12,3,108
8407577,Real New York Home - Times Square,44206893,Manhattan,Hell's Kitchen,40.7595,-73.98966999999999,Entire home/apt,360,1,13,2016-01-17,0.28,1,188
8407963,Gilded Age Bohemia,1938669,Manhattan,Midtown,40.74268,-73.98401,Entire home/apt,185,4,15,2019-05-19,0.33,1,7
8409178,Private large bedroom in the heart of NYC!!,25802929,Manhattan,Midtown,40.76146,-73.96649000000001,Private room,195,3,67,2019-06-27,1.64,1,265
8409459,Greenpoint Brooklyn Modern Charm II,43108922,Brooklyn,Greenpoint,40.723209999999995,-73.9433,Entire home/apt,150,3,107,2019-06-18,2.38,2,277
8411164,New York - Theatre District- Luxury Building,19939430,Manhattan,Hell's Kitchen,40.76041,-73.99495999999999,Entire home/apt,450,6,15,2019-06-30,0.44,1,364
8414314,Huge Space in Williamsburg BK,44322686,Brooklyn,Williamsburg,40.711929999999995,-73.94266,Private room,65,1,9,2019-03-16,0.19,1,35
8416015,Cozy apt 20 minutes to Manhattan,44329555,Queens,Jackson Heights,40.75273,-73.87144,Entire home/apt,104,2,166,2019-06-22,3.63,1,195
8420870,"Perfect,  Private 1-Bdrm Union Squar",44350279,Manhattan,Gramercy,40.73572,-73.98735,Entire home/apt,190,2,134,2019-06-27,3.2,4,270
8423636,"Large Brooklyn Apt,Private Backyard",31230100,Brooklyn,Crown Heights,40.67352,-73.95633000000001,Entire home/apt,80,7,45,2019-06-29,1.06,3,161
8423666,"""Bloom of Floral Park"" 1 BR Basement Suite",44361695,Queens,Bellerose,40.733509999999995,-73.71299,Private room,65,2,39,2019-05-29,0.85,1,222
8426584,Sunny large apt facing huge park. 20min2Manhattan,5354888,Brooklyn,Prospect-Lefferts Gardens,40.65661,-73.96144,Private room,80,1,169,2019-05-27,4.11,1,233
8427638,NYC CHIC!!!  LARGE STUDIO APT on UWS,9036787,Manhattan,Upper West Side,40.80109,-73.97093000000001,Entire home/apt,190,4,46,2019-05-12,1.02,1,207
8431626,Lovely bedroom/private full bath in Brooklyn,44398705,Brooklyn,Bedford-Stuyvesant,40.68881,-73.92805,Private room,52,4,3,2019-05-06,0.35,2,157
8431906,Lovely 2 bed/2 bath Bed Stuy oasis,44398705,Brooklyn,Bedford-Stuyvesant,40.68942,-73.9287,Entire home/apt,110,4,5,2019-05-28,0.11,2,50
8438775,Private BR & Bath near Central Park,41042927,Manhattan,Upper West Side,40.77697,-73.97698000000001,Private room,137,1,163,2019-06-28,3.55,1,32
8439145,"Beautiful, Secure, Central NYC Apartment!",7654837,Manhattan,Midtown,40.75287,-73.97439,Entire home/apt,149,10,3,2019-01-01,0.13,1,14
8440352,Private bedroom in great LES spot,7137049,Manhattan,Lower East Side,40.713229999999996,-73.9878,Private room,70,1,212,2019-06-21,4.64,1,41
8441969,"Full Bedroom Avaliable, Astoria",1411399,Queens,Astoria,40.76615,-73.91325,Private room,99,1,6,2019-06-17,0.13,5,323
8442642,Private Bath/Master Bedroom Astoria,1411399,Queens,Astoria,40.767990000000005,-73.91234,Private room,109,1,2,2016-05-12,0.04,5,138
8442997,"1,000 Square Foot Apt - in MANHATTAN!",18418581,Manhattan,Washington Heights,40.85432,-73.93198000000001,Entire home/apt,235,1,28,2019-03-10,0.64,3,364
8444115,2br Design in the heart of LES,15231059,Manhattan,Lower East Side,40.71978,-73.98705,Entire home/apt,250,2,8,2016-07-23,0.17,4,297
8444227,Private Room in Heart of Soho,44457589,Manhattan,SoHo,40.72607,-74.00166,Private room,95,1,152,2019-06-04,3.34,2,9
8444619,NYC Room near Central Park East !!!,4821374,Manhattan,Upper East Side,40.77564,-73.9533,Private room,85,1,71,2019-06-20,1.55,2,186
8446914,"Custom design, Cozy Manhattan stay",36573037,Manhattan,Inwood,40.87126,-73.91722,Entire home/apt,125,2,20,2018-12-25,0.46,2,164
8450523,Mint 2 bedroom w rooftop terrace!,39921605,Manhattan,Upper West Side,40.8037,-73.96803,Entire home/apt,374,1,31,2017-03-31,0.69,5,188
8454886,"Super Cozy, Warm Eclectic Oasis",16954469,Brooklyn,Crown Heights,40.669990000000006,-73.94735,Private room,160,2,2,2015-10-02,0.04,1,364
8456825,Bushwick Oasis,44516268,Brooklyn,Bushwick,40.70337,-73.93070999999999,Entire home/apt,70,2,171,2019-06-22,3.74,1,183
8458505,Rosie's Home away from HomeBrooklyn,44506171,Brooklyn,East Flatbush,40.634009999999996,-73.93808,Entire home/apt,55,1,47,2019-06-23,1.03,1,348
8458966,Bedroom In Midtown East,24559181,Manhattan,Upper East Side,40.763009999999994,-73.96734000000001,Private room,95,1,60,2019-05-24,1.31,3,351
8459183,Lower East side Ideal Location #7,3256433,Manhattan,Lower East Side,40.72116,-73.99124,Entire home/apt,250,30,8,2018-08-17,0.2,7,4
8459744,Studio style Room with private bath,30791331,Queens,East Elmhurst,40.7568,-73.88894,Entire home/apt,89,2,9,2019-05-27,0.2,2,331
8460304,Sleeps 4 people - Prime Madison Sq Park/Park Ave,44534342,Manhattan,Midtown,40.74568,-73.98324000000001,Entire home/apt,285,7,8,2018-11-10,0.18,1,302
8470281,Cozy room in the city,31469635,Manhattan,Harlem,40.82497,-73.94595,Private room,60,1,1,2019-01-01,0.16,2,363
8472069,Cute & Comfy Williamsburg Refuge,3826160,Brooklyn,Williamsburg,40.71032,-73.9517,Private room,80,1,215,2019-06-29,4.68,1,232
8473811,NYC.ANGUS.5. 20.min to manhattan,36889012,Brooklyn,Bedford-Stuyvesant,40.68251,-73.91944000000001,Entire home/apt,200,1,52,2019-06-22,1.82,4,359
8474859,Beautiful 1 Bedroom + futon,44631190,Brooklyn,Columbia St,40.68053,-74.00386999999999,Entire home/apt,130,3,15,2019-05-19,0.33,1,356
8479799,CLASSIC GUEST ROOM - UWS Townhouse,44660079,Manhattan,Upper West Side,40.7786,-73.98554,Private room,135,3,79,2019-07-05,2.19,2,20
8480087,West Side Studio Apartment,44660079,Manhattan,Upper West Side,40.77875,-73.9875,Entire home/apt,165,5,25,2019-05-24,0.54,2,70
8482165,Charming living room in Astoria,32833549,Queens,Astoria,40.765409999999996,-73.92009,Shared room,52,1,1,2015-09-27,0.02,1,363
8496622,Studio in heart of NYC,29408645,Manhattan,Chinatown,40.718790000000006,-73.99586,Entire home/apt,99,2,4,2019-07-01,0.09,1,18
8499719,"Huge Room, Safe Neighborhood,Near Manhattan",3501090,Queens,Astoria,40.76404,-73.91174000000001,Private room,75,4,86,2019-06-18,1.88,1,324
8504666,Brownstone DUPLEX - Near Subway,44782700,Brooklyn,Bedford-Stuyvesant,40.684259999999995,-73.91939,Entire home/apt,200,3,63,2019-06-13,1.39,1,354
8504873,Private Bedroom in Chic East Village Apartment,20338412,Manhattan,East Village,40.7298,-73.9791,Private room,149,3,86,2019-06-19,1.88,1,62
8505781,Immaculate Bedroom,43220439,Queens,Jamaica,40.67068,-73.76711,Private room,55,5,29,2019-07-07,0.64,1,314
8506745,Comfy Bed in Clinton Hill Loft,44037475,Brooklyn,Bedford-Stuyvesant,40.6924,-73.96042,Shared room,29,8,41,2019-02-26,0.89,4,53
8506757,Brownstone in Brooklyn Heights,3599579,Brooklyn,Brooklyn Heights,40.694720000000004,-73.99856,Entire home/apt,195,5,94,2019-06-04,2.04,1,26
8507219,"NYC Room, NO Extra or Hidden Fees",20985328,Queens,Astoria,40.761520000000004,-73.92254,Private room,80,5,30,2018-11-05,0.66,2,249
8507768,"Charming Bedroom, Prime Manhattan Near Museum Mile",436365,Manhattan,Upper East Side,40.7696,-73.95275,Private room,70,3,31,2019-05-17,0.68,3,345
8511404,"Big bed, cosy room, groovy LES apt!",21180293,Manhattan,Chinatown,40.71342,-73.99045,Private room,90,2,47,2019-06-24,1.04,1,28
8516438,Charming East Village Studio,32768581,Manhattan,East Village,40.72948,-73.98855999999999,Entire home/apt,149,5,107,2019-06-13,2.84,1,12
8518051,Cozy Living Environment,44850669,Bronx,Clason Point,40.81773,-73.86164000000001,Entire home/apt,100,2,58,2019-07-03,1.26,1,324
8520094,Quaint 1 Bedroom in Happenin' E.V,44862166,Manhattan,East Village,40.726890000000004,-73.98676,Entire home/apt,199,1,205,2019-07-06,4.5,1,349
8520667,Room in 4 Bedroom Brooklyn Apt,9864136,Brooklyn,Bushwick,40.68623,-73.91374,Private room,50,1,2,2016-11-01,0.06,26,365
8521692,Location!  Large 1 bedroom oasis w elevator,3321346,Manhattan,East Village,40.72903,-73.98938000000001,Entire home/apt,330,3,12,2018-11-22,0.32,1,58
8522395,Harmony House 1 on Madison Street,21014758,Brooklyn,Bedford-Stuyvesant,40.68793,-73.92179,Private room,39,2,57,2019-06-24,1.25,3,117
8522933,Charming Cottage in Huge Victorian,44018877,Brooklyn,Flatbush,40.6394,-73.95136,Entire home/apt,77,2,136,2019-07-01,3.0,2,265
8525172,Shared Studio (NO PRIVACY) On The Upper East Side,44887928,Manhattan,Upper East Side,40.7851,-73.95254,Shared room,62,1,104,2019-06-23,2.26,1,333
8525477,Room in private Victorian house,22420999,Queens,Richmond Hill,40.69474,-73.83038,Private room,55,1,7,2019-05-18,0.15,5,344
8530517,"Sundrenched, Beautiful New Reno",16437254,Brooklyn,Sunset Park,40.66406,-73.9949,Entire home/apt,172,30,2,2019-06-13,0.46,21,362
8532358,Smile APT in BK,44924968,Brooklyn,Crown Heights,40.67677,-73.94804,Private room,60,2,42,2019-01-01,0.94,1,354
8532763,D Rm 12 Sgl Pensione-like Hrt of Bk,44924546,Brooklyn,Boerum Hill,40.68347,-73.97971,Private room,72,1,201,2019-06-26,4.45,4,5
8533225,Huge Duplex only minutes from NYC,1420715,Brooklyn,Bushwick,40.68821,-73.9187,Entire home/apt,229,3,159,2019-06-16,3.54,3,231
8533457,"Close to everything, transportation",44924379,Queens,Jamaica,40.69872,-73.78614,Private room,70,1,68,2019-06-13,1.5,3,349
8534267,STARTUP SPACE BROOKLYN,27974952,Brooklyn,East Flatbush,40.644870000000004,-73.94919,Shared room,40,30,3,2017-01-01,0.07,7,360
8534893,East Village Gem,406843,Manhattan,East Village,40.729040000000005,-73.97946,Private room,99,2,50,2019-06-20,1.1,2,131
8535125,Stay in Astoria's heart,44932338,Queens,Astoria,40.7657,-73.92469,Private room,100,2,15,2016-10-01,0.33,1,318
8535434,Large Soho Studio Loft,19100918,Manhattan,SoHo,40.727920000000005,-74.00323,Entire home/apt,125,1,88,2019-06-30,1.91,1,320
8536270,"Walk to UN, Macy's & Empire State B",44941648,Manhattan,Murray Hill,40.74648,-73.97726,Entire home/apt,190,3,130,2019-07-02,2.83,1,249
8541991,Comfortable Private Apartment in Heart of Flatbush,27615247,Brooklyn,Midwood,40.624190000000006,-73.96287,Entire home/apt,99,5,67,2019-06-17,1.83,3,27
8547691,Amazing view from luxury building near Times Sq,44996501,Manhattan,Hell's Kitchen,40.7633,-73.98591,Private room,135,2,58,2019-05-05,2.16,1,42
8549497,My GREENPOINT apt just for you!,45003774,Brooklyn,Greenpoint,40.732479999999995,-73.95237,Entire home/apt,122,5,3,2016-08-24,0.07,1,189
8552070,Sunny Greenpoint Room,3656083,Brooklyn,Greenpoint,40.73464,-73.95413,Private room,70,4,17,2019-05-20,0.37,2,159
8555250,"Nice small room for 1 person, near Times Square!",45033175,Manhattan,Theater District,40.75731,-73.98435,Private room,115,4,122,2019-06-16,2.71,3,29
8555872,C Rm 11 Dbl Pensione-like Hrt of Bk,44924546,Brooklyn,Boerum Hill,40.684979999999996,-73.97856,Private room,74,1,241,2019-06-24,5.42,4,4
8558627,Tulsi's Private Cozy Studio,45045974,Brooklyn,Cypress Hills,40.68173,-73.87314,Private room,48,2,58,2019-04-15,1.34,1,248
8568094,CONDO big space lots of mirrors,45093051,Manhattan,Harlem,40.80255,-73.95347,Private room,100,1,36,2019-06-09,2.52,2,365
8571594,3 Bdrm Family Friendly Suite,45112353,Brooklyn,Bedford-Stuyvesant,40.68528,-73.92296,Entire home/apt,145,4,59,2019-05-21,1.37,1,242
8576773,"Modern, Sunny Apt in West Village",6926778,Manhattan,West Village,40.73932,-74.00381999999999,Entire home/apt,289,3,10,2018-08-31,0.22,1,88
8588621,Room in beautiful Brownstone Apt,25889382,Brooklyn,Crown Heights,40.67649,-73.94657,Private room,60,2,79,2019-05-30,1.75,1,268
8589444,Large Sunny Williamsburg Apt Near L Train #1,45204053,Brooklyn,Williamsburg,40.716809999999995,-73.9408,Private room,70,5,22,2019-06-01,0.48,2,359
8589729,Magnolia House Saint George,45201692,Staten Island,St. George,40.64779,-74.0846,Entire home/apt,144,1,105,2019-06-30,2.3,1,258
8593656,SMALL AND COZY PARISIAN STYLE APT IN EAST HARLEM,45226022,Manhattan,East Harlem,40.79802,-73.94003000000001,Private room,75,4,162,2019-06-23,3.55,1,60
8593798,"Rustic, Warm Decor in Historic Crown Heights",45226868,Brooklyn,Crown Heights,40.67455,-73.93968000000001,Entire home/apt,80,4,56,2019-05-25,1.23,1,343
8595036,Cozy room in the heart of Astoria,45232769,Queens,Astoria,40.76685,-73.91762,Private room,69,2,62,2019-06-24,1.37,3,67
8595149,"Prime location, Renovated,Inspiring",45231777,Manhattan,Upper East Side,40.76517,-73.96665,Entire home/apt,150,2,134,2019-06-28,2.95,1,36
8597141,"Private Room, 15min from MANHATTAN",43908809,Queens,Woodside,40.74921,-73.9037,Private room,50,1,3,2016-06-08,0.07,3,65
8608243,Boerum Hill Central Downtwn BK Apt!,28781526,Brooklyn,Downtown Brooklyn,40.688790000000004,-73.98127,Entire home/apt,150,1,68,2019-04-29,1.49,1,74
8609130,Great Nolita Apartment!,2520559,Manhattan,SoHo,40.72214,-73.99793000000001,Entire home/apt,150,2,89,2019-06-02,1.94,1,55
8609779,Spacious Brooklyn Home Close to NYC,4586854,Brooklyn,Bedford-Stuyvesant,40.685520000000004,-73.95328,Entire home/apt,120,30,143,2019-04-16,3.17,1,221
8611817,Central Park North Apt,45303998,Manhattan,Harlem,40.80171,-73.95303,Private room,60,5,78,2019-06-17,2.32,1,30
8612715,"NYC-Room,NoHiddenFees+FreeBreakfast",20985328,Queens,Astoria,40.76258,-73.92141,Private room,70,3,1,2015-10-12,0.02,2,36
8613175,Time SQ Dream Suite in Midtown w/ Projector,27018630,Manhattan,Hell's Kitchen,40.760690000000004,-73.99068,Entire home/apt,239,2,163,2019-07-05,4.18,1,118
8614204,"Top (2nd) Floor Limestone
Ideal for Large Groups",1367316,Brooklyn,Prospect-Lefferts Gardens,40.66301,-73.95487,Entire home/apt,89,2,58,2019-05-20,1.5,1,279
